label,info,image path,page url
parus major,"The great tit (Parus major) is a passerine bird in the tit family Paridae. It is a widespread and common species throughout Europe, the Middle East, Central Asia and east across the Palearctic to the Amur River, south to parts of North Africa where it is generally resident in any sort of woodland; most great tits do not migrate except in extremely harsh winters.",https://upload.wikimedia.org/wikipedia/commons/9/9e/Birds_of_Sweden_2016_37.jpg,https://en.wikipedia.org/wiki/Great_tit
patagonian sierra finch,"The Patagonian sierra finch (Phrygilus patagonicus) is a species of bird in the family Thraupidae.
It is found in Argentina and Chile.",https://upload.wikimedia.org/wikipedia/commons/c/c5/Phrygilus_patagonicus_-Tierra_del_Fuego_National_Park%2C_Argentina-8.jpg,https://en.wikipedia.org/wiki/Patagonian_sierra_finch
peacock,"Peafowl is a common name for three bird species in the genera Pavo and Afropavo within the tribe Pavonini of the family Phasianidae, the pheasants and their allies. Male peafowl are referred to as peacocks, and female peafowl are referred to as peahens, even though peafowl of either sex are often referred to colloquially as ""peacocks"".The two Asiatic species are the blue or Indian peafowl originally of the Indian subcontinent, and the green peafowl of Southeast Asia; the one African species is the Congo peafowl, native only to the Congo Basin.",https://upload.wikimedia.org/wikipedia/commons/1/15/Baby_Peacock_%2818131813108%29.jpg,https://en.wikipedia.org/wiki/Peafowl
peregrine falcon,"The peregrine falcon (Falco peregrinus), also known as the peregrine, and historically as the duck hawk in North America, is a cosmopolitan bird of prey (raptor) in the family Falconidae. A large, crow-sized falcon, it has a blue-grey back, barred white underparts, and a black head.",https://upload.wikimedia.org/wikipedia/commons/e/e0/A_Peregrine_Falcon_in_Flight_and_off_for_hunt_%2849666203797%29.jpg,https://en.wikipedia.org/wiki/Peregrine_falcon
philippine eagle,"The Philippine eagle (Pithecophaga jefferyi), also known as the monkey-eating eagle or great Philippine eagle, is a critically endangered species of eagle of the family Accipitridae which is endemic to forests in the Philippines. It has brown and white-colored plumage, a shaggy crest, and generally measures 86 to 102 cm (2.82 to 3.35 ft) in length and weighs 4.04 to 8.0 kg (8.9 to 17.6 lb).",https://upload.wikimedia.org/wikipedia/commons/7/7b/Noblest_Flyer_Philippine_Eagle.jpg,https://en.wikipedia.org/wiki/Philippine_eagle
pink robin,"The Colorado Plateau shrublands is an ecoregion of deserts and xeric shrublands in the Western United States.


== Geography ==
The Colorado Plateau shrublands occupy the Colorado Plateau.",NO IMG,https://en.wikipedia.org/wiki/Colorado_Plateau_shrublands
pomarine jaeger,"The pomarine jaeger (Stercorarius pomarinus), pomarine skua, or pomatorhine skua, is a seabird in the skua family Stercorariidae. It is a migrant, wintering at sea in the tropical oceans.",https://upload.wikimedia.org/wikipedia/commons/a/a2/Stercorarius_pomarinusDUCA.jpg,https://en.wikipedia.org/wiki/Pomarine_jaeger
puffin,Puffins are any of three species of small alcids (auks) in the bird genus Fratercula.  These are pelagic seabirds that feed primarily by diving in the water.,https://upload.wikimedia.org/wikipedia/commons/9/99/Atlantic_Puffin_-_Farne_Is_-_FJ0A4842_%2835937180110%29.jpg,https://en.wikipedia.org/wiki/Puffin
purple finch,"The purple finch (Haemorhous purpureus) is a bird in the finch family, Fringillidae.


== Taxonomy ==
This species and the other ""American rosefinches"" were formerly included with the rosefinches of Eurasia in the genus Carpodacus; however, the three North American species are not closely related to the rosefinches of the Old World, and have thus been moved to the genus Haemorhous by most taxonomic authorities.",https://upload.wikimedia.org/wikipedia/commons/4/42/Purple_Finch_on_a_Fir_branch.jpg,https://en.wikipedia.org/wiki/Purple_finch
purple gallinule,Purple gallinule is an alternative name for two species of birds in the rail family.,https://upload.wikimedia.org/wikipedia/commons/archive/8/8c/20090407145503%21DAB_list_gray.svg,https://en.wikipedia.org/wiki/Purple_gallinule
purple martin,The purple martin (Progne subis) is a passerine bird in the swallow family Hirundinidae. It is the largest swallow in North America.,https://upload.wikimedia.org/wikipedia/commons/a/aa/Griggsville%2C_Illinois.jpg,https://en.wikipedia.org/wiki/Purple_martin
purple swamphen,The purple swamphen has been split into the following species:,https://upload.wikimedia.org/wikipedia/commons/archive/8/8c/20090407145503%21DAB_list_gray.svg,https://en.wikipedia.org/wiki/Purple_swamphen
pygmy kingfisher,"The African pygmy kingfisher (Ispidina picta) is a small insectivorous kingfisher found in the Afrotropics, mostly in woodland habitats.


== Taxonomy ==
The African pygmy kingfisher was described by the French polymath Georges-Louis Leclerc, Comte de Buffon in 1780 in his Histoire Naturelle des Oiseaux.",https://upload.wikimedia.org/wikipedia/commons/5/53/African_pygmy_kingfisher_perched_while_fishing.jpg,https://en.wikipedia.org/wiki/African_pygmy_kingfisher
quetzal,"Word-sense disambiguation (WSD) is the process of identifying which sense of a word is meant in a sentence or other segment of context. In human language processing and cognition, it is usually subconscious/automatic but can often come to conscious attention when ambiguity  impairs clarity of communication, given the pervasive polysemy in natural language.",https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg,https://en.wikipedia.org/wiki/Word-sense_disambiguation
rainbow lorikeet,"The rainbow lorikeet (Trichoglossus moluccanus) is a species of parrot found in Australia. It is common along the eastern seaboard, from northern Queensland to South Australia.",https://upload.wikimedia.org/wikipedia/commons/1/14/12_week_old_Rainbow_Lorikeet.jpg,https://en.wikipedia.org/wiki/Rainbow_lorikeet
razorbill,"The razorbill, razor-billed auk, or lesser auk (Alca torda) is a colonial seabird and the only extant member of the genus Alca of the family Alcidae, the auks. It is the closest living relative of the extinct great auk (Pinguinis impennis).",https://upload.wikimedia.org/wikipedia/commons/a/a6/Alca_torda_MHNT_%C3%8Ele_Rouzic.jpg,https://en.wikipedia.org/wiki/Razorbill
red bearded bee eater,"The red-bearded bee-eater (Nyctyornis amictus) is a large species of bee-eater found in southern Myanmar, the Thai-Malay Peninsula, Borneo, Sumatra and nearby smaller islands. This species is found in openings in patches of dense forest.",https://upload.wikimedia.org/wikipedia/commons/b/b1/European_roller.jpg,https://en.wikipedia.org/wiki/Red-bearded_bee-eater
red bellied pitta,Red-bellied pitta has been split into the following species:,https://upload.wikimedia.org/wikipedia/commons/8/8a/Erythropitta_erythrogaster.jpg,https://en.wikipedia.org/wiki/Red-bellied_pitta
red browed finch,The red-browed finch (Neochmia temporalis) is an estrildid finch that inhabits the east coast of Australia. This species has also been introduced to French Polynesia.,https://upload.wikimedia.org/wikipedia/commons/8/8b/Quiet_time.jpg,https://en.wikipedia.org/wiki/Red-browed_finch
red faced cormorant,"The red-faced cormorant (Urile urile), red-faced shag or violet shag, is a bird species of the family Phalacrocoracidae.
Its range spans from the eastern tip of Hokkaidō in Japan, northern korean peninsula, via the Kuril Islands, the southern tip of the Kamchatka Peninsula and the Aleutian Arc to the Alaska Peninsula and Gulf of Alaska.",https://upload.wikimedia.org/wikipedia/commons/e/e9/Red-faced_Cormorant_on_St._Paul_Island_by_Lisa_Hupp_USFWS.jpg,https://en.wikipedia.org/wiki/Red-faced_cormorant
red faced warbler,"The red-faced warbler (Cardellina rubrifrons) is a species of New World warbler.
Mature red-faced warblers are small birds, 14 cm (5+1⁄2 in) long.",https://upload.wikimedia.org/wikipedia/commons/c/c8/Cardellina_rubrifrons.jpg,https://en.wikipedia.org/wiki/Red-faced_warbler
red fody,"The red fody (Foudia madagascariensis), also known as the Madagascar fody in Madagascar, red cardinal fody in Mauritius, or common fody, is a small bird native to Madagascar and introduced to various other islands in the Indian Ocean. It is a common bird within its restricted range, and the International Union for Conservation of Nature has assessed its conservation status as being of ""least concern"".",https://upload.wikimedia.org/wikipedia/commons/a/a2/Female_Foudia_madagascariensis.jpg,https://en.wikipedia.org/wiki/Red_fody
red headed duck,"The pink-headed duck (Rhodonessa caryophyllacea) is a large diving duck that was once found in parts of the Gangetic plains of India, parts of Maharashtra, Bangladesh and in the riverine swamps of Myanmar but feared extinct since the 1950s. Numerous searches have failed to provide any proof of continued existence.",https://upload.wikimedia.org/wikipedia/commons/4/4d/PinkheadedDuckJerdon.jpg,https://en.wikipedia.org/wiki/Pink-headed_duck
red headed woodpecker,The red-headed woodpecker (Melanerpes erythrocephalus) is a mid-sized woodpecker found in temperate North America. Its breeding habitat is open country across southern Canada and the east-central United States.,https://upload.wikimedia.org/wikipedia/commons/a/ac/Melanerpes_erythrocephalus_-tree_trunk-USA.jpg,https://en.wikipedia.org/wiki/Red-headed_woodpecker
red honey creeper,"Hibiscus is a genus of flowering plants in the mallow family, Malvaceae. The genus is quite large, comprising several hundred species that are native to warm temperate, subtropical and tropical regions throughout the world.",https://upload.wikimedia.org/wikipedia/commons/2/2d/Bunga_raya_belum_kembang.jpg,https://en.wikipedia.org/wiki/Hibiscus
red naped trogon,"The red-naped trogon (Harpactes kasumba) is a species of bird in the family Trogonidae. It is found in Brunei, Indonesia, Malaysia, and Thailand.",https://upload.wikimedia.org/wikipedia/commons/7/7f/HarpactesKasumbaGould.jpg,https://en.wikipedia.org/wiki/Red-naped_trogon
red tailed hawk,"The red-tailed hawk (Buteo jamaicensis) is a bird of prey that breeds throughout most of North America, from the interior of Alaska and northern Canada to as far south as Panama and the West Indies. It is one of the most common members within the genus of Buteo in North America or worldwide.",https://upload.wikimedia.org/wikipedia/commons/d/d6/20170614-OC-PJK-0418_%2835262069466%29.jpg,https://en.wikipedia.org/wiki/Red-tailed_hawk
red tailed thrush,"The red-tailed ant thrush (Neocossyphus rufus), also known as the red-tailed rufous thrush, is a species of bird in the family Turdidae.  It is found in Cameroon, Central African Republic, Republic of the Congo, Democratic Republic of the Congo, Equatorial Guinea, Gabon, Kenya, Somalia, Tanzania, and Uganda.",https://upload.wikimedia.org/wikipedia/commons/4/42/Hermitthrush63.jpg,https://en.wikipedia.org/wiki/Red-tailed_ant_thrush
red winged blackbird,"The red-winged blackbird (Agelaius phoeniceus) is a passerine bird of the family Icteridae found in most of North America and much of Central America. It breeds from Alaska and Newfoundland south to Florida, the Gulf of Mexico, Mexico, and Guatemala, with isolated populations in western El Salvador, northwestern Honduras, and northwestern Costa Rica.",https://upload.wikimedia.org/wikipedia/commons/d/db/Agelaius_phoeniceus2.jpg,https://en.wikipedia.org/wiki/Red-winged_blackbird
red wiskered bulbul,"The red-whiskered bulbul (Pycnonotus jocosus), or crested bulbul, is a passerine bird native to Asia. It is a member of the bulbul family.",https://upload.wikimedia.org/wikipedia/commons/1/10/RWBulbul_Eggs.jpg,https://en.wikipedia.org/wiki/Red-whiskered_bulbul
regent bowerbird,"The regent bowerbird (Sericulus chrysocephalus) is a medium-sized, up to 25 cm long, sexually dimorphic bowerbird. The male bird is black with a golden orange-yellow crown, mantle and black-tipped wing feathers.",https://upload.wikimedia.org/wikipedia/commons/7/7c/Regent_Bowerbird.jpg,https://en.wikipedia.org/wiki/Regent_bowerbird
ring-necked pheasant,"The common pheasant (Phasianus colchicus) is a bird in the pheasant family (Phasianidae). The genus name comes from Latin phasianus, ""pheasant"".",https://upload.wikimedia.org/wikipedia/commons/6/6a/A_monograph_of_the_pheasants_%2810052458474%29.jpg,https://en.wikipedia.org/wiki/Common_pheasant
roadrunner,"The greater roadrunner (Geococcyx californianus) is a long-legged bird in the cuckoo family, Cuculidae, from the Aridoamerica region in the Southwestern United States and Mexico. The scientific name means ""Californian earth-cuckoo"".",https://upload.wikimedia.org/wikipedia/commons/f/fc/Geococcyx_californianus.jpg,https://en.wikipedia.org/wiki/Greater_roadrunner
robin,"The American robin (Turdus migratorius) is a migratory bird of the true thrush genus and Turdidae, the wider thrush family. It is named after the European robin because of its reddish-orange breast, though the two species are not closely related, with the European robin belonging to the Old World flycatcher family.",https://upload.wikimedia.org/wikipedia/commons/8/87/American_Robin_%28Female%29_%288234762055%29.jpg,https://en.wikipedia.org/wiki/American_robin
rock dove,"The rock dove, rock pigeon, or common pigeon ( also ; Columba livia) is a member of the bird family Columbidae (doves and pigeons).: 624  In common usage, it is often simply referred to as the ""pigeon"".
The domestic pigeon (Columba livia domestica, which includes about 1,000 different breeds) descended from this species.",https://upload.wikimedia.org/wikipedia/commons/6/69/A_pet_pigeon_eating_rice_grains.jpg,https://en.wikipedia.org/wiki/Rock_dove
rosy faced lovebird,"The rosy-faced lovebird (Agapornis roseicollis), also known as the rosy-collared or peach-faced lovebird, is a species of lovebird native to arid regions in southwestern Africa such as the Namib Desert. Loud and constant chirpers, these birds are very social animals and often congregate in small groups in the wild.",https://upload.wikimedia.org/wikipedia/commons/1/17/2006-05-21_Lovebird_Pi-yan.jpg,https://en.wikipedia.org/wiki/Rosy-faced_lovebird
rough leg buzzard,"The rough-legged buzzard or rough-legged hawk (Buteo lagopus) is a medium-large bird of prey. It is found in Arctic and Subarctic regions of North America, Europe, and Russia during the breeding season and migrates south for the winter.",https://upload.wikimedia.org/wikipedia/commons/8/8c/Rough-legged_Hawk_RWD1.jpg,https://en.wikipedia.org/wiki/Rough-legged_buzzard
royal flycatcher,"The royal flycatchers are a genus, Onychorhynchus, of passerine birds in the family Tityridae according to the International Ornithological Committee (IOC) and BirdLife International's Handbook of the Birds of the World (HBW). They place four species in the genus.However, the North American and South American Classification Committees of the American Ornithological Society (AOS) treat the genus as having one species, royal flycatcher (Onychorhynchus coronatus), with four subspecies.",https://upload.wikimedia.org/wikipedia/commons/b/bd/Onychorhynchus_swainsoni_-_Atlantic_Royal_Flycatcher_02.jpg,https://en.wikipedia.org/wiki/Royal_flycatcher
ruby throated hummingbird,"The ruby-throated hummingbird (Archilochus colubris) is a species of hummingbird that generally spends the winter in Central America, Mexico, and Florida, and migrates to Canada and other parts of Eastern North America for the summer to breed. It is by far the most common hummingbird seen east of the Mississippi River in North America.",https://upload.wikimedia.org/wikipedia/commons/a/a4/07-09-13RTHummingbird.jpg,https://en.wikipedia.org/wiki/Ruby-throated_hummingbird
rudy kingfisher,"Slice is a 2018 American horror comedy film, written and directed by Austin Vesely. The film stars Zazie Beetz and Chance Bennett, with Rae Gray, Marilyn Dodds Frank, Katherine Cunningham, Will Brill, Y'lan Noel, Hannibal Buress, Tim Decker, Joe Keery, Chris Parnell, and Paul Scheer appearing in supporting roles.",https://upload.wikimedia.org/wikipedia/en/1/16/Slice_%28film%29.png,https://en.wikipedia.org/wiki/Slice_(film)
rufous kingfisher,"The oriental dwarf kingfisher (Ceyx erithaca), also known as the black-backed kingfisher or three-toed kingfisher, is a pocket-sized bird in the family Alcedinidae. This tropical kingfisher is a partial migrant that is endemic across much of the Indian Subcontinent and Southeast Asia.",https://upload.wikimedia.org/wikipedia/commons/5/5f/Night_jungle_trek-_Black_Backed_Oriental_Dwarf_kingfisher_%2811464537836%29.jpg,https://en.wikipedia.org/wiki/Oriental_dwarf_kingfisher
rufuos motmot,"The rufous motmot (Baryphthengus martii) is a near-passerine bird in the family Momotidae. It is found from northeastern Honduras south to western Ecuador, northern Bolivia, and western Brazil.",https://upload.wikimedia.org/wikipedia/commons/6/65/Baryphthengus_martii_-Panama-8.jpg,https://en.wikipedia.org/wiki/Rufous_motmot
samatran thrush,"The Sumatran laughingthrush (Garrulax bicolor), also known as the black-and-white laughingthrush, is a member of the family Leiothrichidae. It was formerly treated as a subspecies of the white-crested laughingthrush (G. leucolophus), but unlike that species the plumage of the Sumatran laughingthrush is blackish-brown and white.",https://upload.wikimedia.org/wikipedia/commons/8/8e/Sumatran_Laughingthrush_RWD4.jpg,https://en.wikipedia.org/wiki/Sumatran_laughingthrush
sand martin,"The sand martin (Riparia riparia), also known as the bank swallow (in the Americas), collared sand martin, or common sand martin, is a migratory passerine bird in the swallow family. It has a wide range in summer, embracing practically the whole of Europe and the Mediterranean countries and across the Palearctic to the Pacific Ocean.",https://upload.wikimedia.org/wikipedia/commons/8/89/Backsvala_-_%28Riparia_riparia%29_-_Nest_-_Ystad-2021.jpg,https://en.wikipedia.org/wiki/Sand_martin
sandhill crane,"The sandhill crane (Antigone canadensis) is a species of large crane of North America and extreme northeastern Siberia. The common name of this bird refers to habitat like that at the Platte River, on the edge of Nebraska's Sandhills on the American Great Plains.",https://upload.wikimedia.org/wikipedia/commons/9/9d/Adult_and_juvenile_Grus_canadensis_2.jpg,https://en.wikipedia.org/wiki/Sandhill_crane
satyr tragopan,"The satyr tragopan (Tragopan satyra) also known as the crimson horned pheasant, is a pheasant found in the Himalayan reaches of India, Tibet, Nepal and Bhutan. They reside in moist oak and rhododendron forests with dense undergrowth and bamboo clumps.",https://upload.wikimedia.org/wikipedia/commons/f/f4/SatyrTragopan.jpg,https://en.wikipedia.org/wiki/Satyr_tragopan
scarlet crowned fruit dove,"The fruit doves, also known as fruit pigeons, are a genus (Ptilinopus) of birds in the pigeon and dove family (Columbidae). These colourful, frugivorous doves are found in forests and woodlands in Southeast Asia and Oceania.",https://upload.wikimedia.org/wikipedia/commons/d/d7/Falconry_Book_of_Frederick_II_1240s_detail_falconers.jpg,https://en.wikipedia.org/wiki/Fruit_dove
scarlet ibis,The scarlet ibis (Eudocimus ruber) is a species of ibis in the bird family Threskiornithidae. It inhabits tropical South America and part of the Caribbean.,https://upload.wikimedia.org/wikipedia/commons/6/6d/Eudocimus_ruber_01_-_Young_bird.jpg,https://en.wikipedia.org/wiki/Scarlet_ibis
scarlet macaw,"The scarlet macaw (Ara macao) is a large red, yellow, and blue Central and South American parrot, a member of a large group of Neotropical parrots called macaws. It is native to humid evergreen forests of the Neotropics.",https://upload.wikimedia.org/wikipedia/commons/5/58/Ara_macao_-Diergaarde_Blijdorp_-flying-8a.jpg,https://en.wikipedia.org/wiki/Scarlet_macaw
scarlet tanager,"The scarlet tanager (Piranga olivacea) is a medium-sized American songbird. Until recently, it was placed in the tanager family (Thraupidae), but it and other members of its genus are now classified as belonging to the cardinal family (Cardinalidae).",https://upload.wikimedia.org/wikipedia/commons/1/1c/7Z1E5997a.jpg,https://en.wikipedia.org/wiki/Scarlet_tanager
shoebill,"The shoebill (Balaeniceps rex) also known as the whalebill, whale-headed stork or shoe-billed stork, is a very large long-legged wading bird. It derives its name from its enormous shoe-shaped bill.",https://upload.wikimedia.org/wikipedia/commons/c/c0/Balaeniceps_rex.jpg,https://en.wikipedia.org/wiki/Shoebill
short billed dowitcher,"The short-billed dowitcher (Limnodromus griseus), like its congener the long-billed dowitcher, is a medium-sized, stocky, long-billed shorebird in the family Scolopacidae.
It is an inhabitant of North America, Central America, the Caribbean, and northern South America.",https://upload.wikimedia.org/wikipedia/commons/c/cb/Short-billed_Dowitcher_breeding_RWD.jpg,https://en.wikipedia.org/wiki/Short-billed_dowitcher
skua,A Scud missile is one of a series of tactical ballistic missiles developed by the Soviet Union during the Cold War. It was exported widely to both Second and Third World countries.,https://upload.wikimedia.org/wikipedia/commons/a/a1/9P117_9K72.jpg,https://en.wikipedia.org/wiki/Scud_missile
smiths longspur,"Smith's longspur (Calcarius pictus) is a bird from the family Calcariidae, which also contains the other species of longspurs. A bird of open habitats, it breeds in northern Canada and Alaska, and winters in the southern United States.",https://upload.wikimedia.org/wikipedia/commons/7/79/Calcarius_pictus.jpg,https://en.wikipedia.org/wiki/Smith%27s_longspur
snowy egret,"The snowy egret (Egretta thula) is a small white heron. The genus name comes from Provençal French for the little egret, aigrette, which is a diminutive of aigron, 'heron'.",https://upload.wikimedia.org/wikipedia/commons/c/c7/A_snowy_egret_and_its_hatchlings.jpg,https://en.wikipedia.org/wiki/Snowy_egret
snowy owl,"The snowy owl (Bubo scandiacus), also known as the polar owl, the white owl and the Arctic owl, is a large, white owl of the true owl family. Snowy owls are native to the Arctic regions of both North America and the Palearctic, breeding mostly on the tundra.",https://upload.wikimedia.org/wikipedia/commons/3/30/121_Snowy_Owl.jpg,https://en.wikipedia.org/wiki/Snowy_owl
snowy plover,"The snowy plover (Charadrius nivosus) is a small wader in the plover bird family, typically about 5-7"" in length. It breeds in the southern and western United States, the Caribbean, Ecuador, Peru, and Chile.",https://upload.wikimedia.org/wikipedia/commons/c/cb/Charadrius_nivosus_-Silver_Strand_Training_Complex%2C_San_Diego_County%2C_California%2C_USA_-eggs-8.jpg,https://en.wikipedia.org/wiki/Snowy_plover
sora,"Pornography (often shortened to porn or porno) is the portrayal of sexual subject matter for the exclusive purpose of sexual arousal. Primarily intended for adults, pornography is presented in a variety of media, including magazines, art, literature, photography, audio, film, animation, and video games.",https://upload.wikimedia.org/wikipedia/commons/4/48/Aarre-Panula-1969.jpg,https://en.wikipedia.org/wiki/Pornography
spangled cotinga,"The spangled cotinga (Cotinga cayana) is a species of bird in the family Cotingidae, the cotingas. It is found in the canopy of the Amazon Rainforest in South America.",https://upload.wikimedia.org/wikipedia/commons/b/b1/Cotinga_cayana-20090209.jpg,https://en.wikipedia.org/wiki/Spangled_cotinga
splendid wren,"The splendid fairywren (Malurus splendens) is a passerine bird in the Australasian wren family, Maluridae. It is also known simply as the splendid wren or more colloquially in Western Australia as the blue wren.",https://upload.wikimedia.org/wikipedia/commons/d/dd/Blue_wren_gnangarra.jpg,https://en.wikipedia.org/wiki/Splendid_fairywren
spoon biled sandpiper,"The spoon-billed sandpiper (Calidris pygmaea) is a small wader which breeds on the coasts of the Bering Sea and winters in Southeast Asia. This species is highly threatened, and it is said that since the 1970s the breeding population has decreased significantly.",https://upload.wikimedia.org/wikipedia/commons/c/c5/Eurynorhynchus_pygmeusIbis1869P012AA.jpg,https://en.wikipedia.org/wiki/Spoon-billed_sandpiper
spoonbill,"Word-sense disambiguation (WSD) is the process of identifying which sense of a word is meant in a sentence or other segment of context. In human language processing and cognition, it is usually subconscious/automatic but can often come to conscious attention when ambiguity  impairs clarity of communication, given the pervasive polysemy in natural language.",https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg,https://en.wikipedia.org/wiki/Word-sense_disambiguation
spotted catbird,"The spotted catbird (Ailuroedus maculosus) is a species of bowerbird (Ptilonorhynchidae) which can be found in north Queensland, the eastern Moluccas and New Guinea. Although it is a member of the bowerbird family it does not build a bower.",https://upload.wikimedia.org/wikipedia/commons/2/2f/Spotted_Catbird_-_Crater_Lakes_National_Park.jpg,https://en.wikipedia.org/wiki/Spotted_catbird
sri lanka blue magpie,"The Sri Lanka blue magpie or Ceylon magpie (Urocissa ornata) is a brightly coloured member of the family Corvidae, found exclusively in Sri Lanka. This species is adapted to hunting in the dense canopy, where it is highly active and nimble.",https://upload.wikimedia.org/wikipedia/commons/3/32/Sri_Lanka_blue_magpie_%28Urocissa_ornata%29.jpg,https://en.wikipedia.org/wiki/Sri_Lanka_blue_magpie
steamer duck,"The steamer ducks are a genus (Tachyeres) of ducks in the family Anatidae. All of the four species occur at the southern cone of South America in Chile and Argentina, and all except the flying steamer duck are flightless; even this one species capable of flight rarely takes to the air.",https://upload.wikimedia.org/wikipedia/commons/2/2b/Chelychelynechen_quassus.jpg,https://en.wikipedia.org/wiki/Steamer_duck
stork billed kingfisher,"The stork-billed kingfisher (Pelargopsis capensis), is a tree kingfisher which is widely but sparsely distributed in the tropical Indian subcontinent and Southeast Asia, from India to Indonesia. This kingfisher is resident throughout its range.",https://upload.wikimedia.org/wikipedia/commons/d/db/Kingfisher_in_Cochin.jpg,https://en.wikipedia.org/wiki/Stork-billed_kingfisher
strawberry finch,"The red avadavat (Amandava amandava), red munia or strawberry finch, is a sparrow-sized bird of the family Estrildidae. It is found in the open fields and grasslands of tropical Asia and is popular as a cage bird due to the colourful plumage of the males in their breeding season.",https://upload.wikimedia.org/wikipedia/commons/7/7c/A_pair_of_Red_avadavat_%28Amandava_amandava%29_Photograph_by_Shantanu_Kuveskar.jpg,https://en.wikipedia.org/wiki/Red_avadavat
striped owl,"The striped owl (Asio clamator) is a medium-sized owl with large ear tufts and a brownish-white facial disk rimmed with black.  Its beak is black, and it has cinnamon-colored eyes.",https://upload.wikimedia.org/wikipedia/commons/2/27/Striped_Owl.jpg,https://en.wikipedia.org/wiki/Striped_owl
stripped manakin,Striped manakin refers to birds that are now recognized as two distinct species:,https://upload.wikimedia.org/wikipedia/commons/archive/8/8c/20090407145503%21DAB_list_gray.svg,https://en.wikipedia.org/wiki/Striped_manakin
stripped swallow,The lesser striped swallow (Cecropis abyssinica) is a large swallow. It breeds in Sub-Saharan Africa from Sierra Leone and southern Sudan south into eastern South Africa.,https://upload.wikimedia.org/wikipedia/commons/4/47/Cecropis_abyssinica_MHNT.jpg,https://en.wikipedia.org/wiki/Lesser_striped_swallow
superb starling,The superb starling (Lamprotornis superbus) is a member of the starling family of birds. It was formerly known as Spreo superbus.,https://upload.wikimedia.org/wikipedia/commons/d/d8/Dreifarbenglanzstar_2007-09-01_199.jpg,https://en.wikipedia.org/wiki/Superb_starling
swinhoes pheasant,"Swinhoe's pheasant (Lophura swinhoii), also known as the Taiwan blue pheasant, is a bird of the pheasant subfamily in the fowl family Phasianidae. It is endemic to Taiwan.",https://upload.wikimedia.org/wikipedia/commons/e/e5/Lophura_swinhoii_MHNT.ZOO.2010.11.9.23.jpg,https://en.wikipedia.org/wiki/Swinhoe%27s_pheasant
tailorbird,"Tailorbirds are small birds, most belonging to the genus Orthotomus. While they were often placed in the Old World warbler family Sylviidae, recent research suggests they more likely belong in the Cisticolidae and they are treated as such in Del Hoyo et al.",https://upload.wikimedia.org/wikipedia/commons/7/73/Orthotomus_sutorius.jpg,https://en.wikipedia.org/wiki/Tailorbird
taiwan magpie,"The Taiwan blue magpie (Urocissa caerulea), also called the Taiwan magpie, Formosan blue magpie (Chinese: 臺灣藍鵲; pinyin: Táiwān lán què), or the ""long-tailed mountain lady"" (Chinese: 長尾山娘; pinyin: Chángwěi shānniáng; Taiwanese Hokkien: Tn̂g-boé soaⁿ-niû), is a bird species in the crow family. It is endemic to Taiwan.",https://upload.wikimedia.org/wikipedia/commons/3/32/Urocissa_caerulea.jpg,https://en.wikipedia.org/wiki/Taiwan_blue_magpie
takahe,"Takashi (たかし, タカシ) is a masculine Japanese given name.


== Possible writings ==
The name Takashi can have multiple different meanings depending on which kanji is used to write it.",https://upload.wikimedia.org/wikipedia/commons/2/2a/Takashi_Murakami_at_Versailles_Sept._2010_%28crop%29.jpg,https://en.wikipedia.org/wiki/Takashi
tasmanian hen,"The Tasmanian nativehen (Tribonyx mortierii) (palawa kani: piyura) (alternate spellings: Tasmanian native-hen or Tasmanian native hen) is a flightless rail and one of twelve species of birds endemic to the Australian island of Tasmania. Although many flightless birds have a history of extinction at the hands of humans, the species has actually benefited from the introduction of European-style agricultural practices in Tasmania.",https://upload.wikimedia.org/wikipedia/commons/2/2f/Tasmanian-Native-hen-Chick.jpg,https://en.wikipedia.org/wiki/Tasmanian_nativehen
teal duck,"The Eurasian teal (Anas crecca), common teal, or Eurasian green-winged teal is a common and widespread duck which breeds in temperate Eurosiberia and migrates south in winter. The Eurasian teal is often called simply the teal due to being the only one of these small dabbling ducks in much of its range.",https://upload.wikimedia.org/wikipedia/commons/a/a4/Anas_carolinensis_%28Green-winged_Teal%29_male.jpg,https://en.wikipedia.org/wiki/Eurasian_teal
tit mouse,"The tits, chickadees, and titmice constitute the Paridae, a large family of small passerine birds which occur mainly in the Northern Hemisphere and Africa. Most were formerly classified in the genus Parus.",https://upload.wikimedia.org/wikipedia/commons/b/b6/2017.01.27.-18-Paradiski-La_Plagne-Champagny-en-Vanoise--Tannenmeise.jpg,https://en.wikipedia.org/wiki/Tit_(bird)
touchan,"Toucans (, UK: ) are members of the Neotropical near passerine bird family Ramphastidae. The Ramphastidae are most closely related to the American barbets.",https://upload.wikimedia.org/wikipedia/commons/0/04/-_panoramio_-_Basa_Roland.jpg,https://en.wikipedia.org/wiki/Toucan
townsends warbler,"Townsend's warbler (Setophaga townsendi) is a small songbird of the New World warbler family.


== Taxonomy ==
Townsend's warbler was formally described in 1837 by the American naturalist John Kirk Townsend under the binomial name Sylvia townsendi.",https://upload.wikimedia.org/wikipedia/commons/d/d6/Dendroica_townsendi_-San_Francisco%2C_California%2C_USA-8.jpg,https://en.wikipedia.org/wiki/Townsend%27s_warbler
